genome	E25	E31	H19	H40	H45	P33	E44	E56	H06	H43	P05	P65	P75	H09	H47	P43	P45	E18	E48	H34	H37	P09	P64	E58	P36	P58	E27	H08	H20	H23	P53	E34	H16	H25	P14	P34	P51	P60	P72	H32	P48	H07	H12	P01	E30	H10	P47	P67	P79	H39	P25
EH_bin.72	0.04267838	6.7099277e-4	0.0037395845	5.978646e-4	0.0012814176	0.010476586	0.03355243	0.0050536585	4.6584316e-4	7.485868e-4	9.972784e-4	0.0025832106	0.0065717655	0.0032145688	0.004981647	0.041039415	0.001442467	0.031060768	0.46073925	0.0010444488	0.0036954843	3.871327e-4	6.871814e-4	0.0240801	0.002467936	0.006822411	0.83320385	0.0021784937	0.007076685	0.001059242	2.3306113e-4	0.9411497	0.04139668	0.0027107662	0.0012780682	1.6802731e-4	0.040692195	9.91417e-4	0.020216309	4.1978914e-4	0.003541692	0.0017397245	0.003684878	3.4107867e-4	0.0061329966	0.0010112341	8.532549e-4	0.015680408	0.0059364997	4.410019e-5	0.0119472435
EH_bin.73	3.2313117e-5	4.1145372e-4	6.952706e-4	8.81071e-4	1.8095346e-4	8.4283383e-4	0.0088979555	6.2633597e-4	0	7.9921115e-4	3.285167e-5	2.84894e-4	0.0015224864	2.051883e-4	2.4073273e-4	0.0034235748	7.119657e-4	0.0032383131	0.99837303	0.0015122539	1.2386695e-4	1.254826e-4	0	3.1774567e-4	7.539728e-5	0	3.2905527e-4	0	3.7537073e-4	0	8.509121e-5	0.3092301	1.3463799e-4	4.5238365e-4	9.263094e-5	0	0.0034542724	6.0533243e-4	1.615656e-4	8.0244245e-5	2.197292e-4	3.3928773e-5	0.0013172982	1.8795463e-4	0.0025920507	0	6.311829e-4	1.0232488e-4	9.903971e-4	0	1.9226306e-4
EH_bin.74	0.0062939688	0.003568258	4.1121934e-4	9.310247e-4	0	3.0866588e-4	0.0024301154	3.20731e-4	1.528248e-4	2.0812324e-4	0	6.7464105e-4	0.0014106131	0	1.799713e-4	0.0074170297	4.946697e-4	0.0024924518	0.99567163	5.358922e-4	0	2.221992e-4	1.568465e-4	0	4.7154492e-4	3.1872012e-4	0.00304242	0	7.037984e-5	0	7.339612e-5	0.34656742	2.5839455e-4	6.7162473e-4	8.345038e-5	1.4075969e-4	0.0028574215	3.941271e-4	1.0959146e-4	2.2421006e-4	0.0029951648	1.9806898e-4	0.0012809131	6.233643e-4	0.17857477	0	7.5205887e-4	8.646666e-5	2.1616665e-4	0	1.7393875e-4
EH_bin.75	0.0027207807	0.05806782	3.8143125e-4	7.695669e-4	1.5731347e-4	0.0012594655	0.18084894	0.010599863	3.4719105e-5	6.804945e-4	3.139086e-4	0.010582622	0.0015518243	3.8550177e-4	1.9179312e-4	0.085243784	6.2422553e-4	0.002171261	0.99388486	9.963185e-4	7.4945376e-5	3.7616355e-4	0.007850349	1.4366525e-4	4.539822e-4	2.2076562e-4	0.0079616895	0	2.763162e-4	9.936847e-5	2.154979e-5	0.39683816	3.6012093e-4	4.379396e-4	2.6410463e-4	2.1310347e-5	0.002295292	4.7816586e-4	1.000868e-4	6.393104e-4	0.014070815	3.2875402e-4	0.001065278	5.18871e-4	0.13530059	1.8437042e-5	0.008259316	1.7359552e-4	4.894197e-4	1.0631229e-4	0
EH_bin.7	0.2272418	0.0368699	0.0019903476	0.0031434589	0.0010210125	0.00520536	0.048372265	0.0017191173	5.504111e-5	0.0057227463	0.0019230752	0.002155471	0.0053585577	0.0023851148	0.0031936073	0.90420675	0.0011512765	0.011467814	0.99809223	0.0045720814	8.898313e-5	0.0018365383	0.002409883	3.6265975e-4	0.0027083282	1.2261936e-4	0.055608336	4.984278e-5	0.0018172739	6.01477e-4	3.2260205e-4	0.9894278	0.0034471024	0.0020307112000000002	2.1221404e-4	7.18898e-4	0.007762325	7.5803837e-4	2.1557767e-4	0.0052827233	0.0068535353	0.0037100764	0.0034556643	5.1891536e-4	0.32141867	7.61402e-5	0.0012897967	0.0018827117	8.243935e-4	0.0012102928	0
EH_bin.8	0.43669832	0.027869983	0.0027949875	5.416491e-4	5.106698e-4	0.006900238	0.095532745	9.737292e-4	1.1282998e-4	4.363194e-4	5.142568e-4	8.191587e-4	7.894837e-4	0.0036748005	0.0021936626	0.0014700507	0.00953185	0.0013223282	0.68628114	0.009564786	0.0011175385	5.286052e-4	6.61001e-4	3.61969e-5	0.0017752786	3.1370646e-4	0.004640051	1.281566e-4	0.003231633	5.5175816e-4	3.5316433e-4	0.9923468	0.00532714	0.0016167948	7.5980875e-5	2.0315917e-4	0.0010855809	0.35911337	1.7283203e-4	5.096915e-4	0.0013702646	0.002599981	8.445943e-4	4.1055764e-4	0.2558449	2.6935712e-4	7.4709096e-4	0.24914587	8.9579175e-4	1.8881085e-4	1.8457157e-4
EH_bin.9	4.8512165e-4	0.03110399	3.6388627e-4	8.117186e-4	9.493469e-5	5.002536e-4	0.25837025	0.007872373	7.565952e-5	9.565525e-4	2.3814735e-4	0.00833858	0.0013229608	7.60198e-5	1.10426874e-4	0.034069482	5.879826e-4	0.0022894212	0.99632907	9.1385894e-4	9.637582e-5	1.502382e-4	0.0065123034	1.5384103e-4	1.0556305e-4	4.3234013e-5	0.0033165892	0	3.891061e-5	0	7.457867e-5	0.07192572	1.0700418e-4	2.8444378e-4	2.2157432e-4	7.313754e-5	0.0025225244	5.4168614e-4	1.8842824e-4	3.363246e-4	0.010946492	1.9275163e-5	0.0012154161	3.0461964e-4	0.020329714	0	0.0054766685	9.871766e-5	5.112422e-4	3.242551e-5	6.467088e-5
HA_bin.10	7.860284e-4	1.0342478e-4	0.0011408903	5.538972e-4	8.8945316e-4	0.00096345930000000005	4.2289244e-5	3.029197e-4	1.7191497e-4	6.6007994e-4	3.8152255e-4	7.4098114e-4	0.004279028	0.0015918224	6.660556e-4	1.9765626e-4	0.023972487	2.1236556e-4	0.0014359957	0.0018161392	0.001304991	4.6380272e-4	2.371875e-4	0.0010186192	8.604942e-4	0.27945697	5.2309956e-4	2.6890443e-4	0.091575064	0.0011638736	2.2707487e-4	7.391425e-4	0.0013275145	0.9953468	0.001112391	6.913372e-4	0.0044077346	6.793859e-4	3.7876455e-4	6.3112105e-4	1.8478562e-4	0.0012015662	0.0015440171	1.6869731e-4	3.337173e-4	2.399455e-4	0.001263621	0.0012222511	0.003326141	1.7605197e-4	1.1169877e-4
HA_bin.11	2.8235596e-4	0.0011128434	1.4386012e-4	0.99957234	0.0021340065	0.0012454872	8.4267894e-4	4.193888e-5	3.11128e-4	0.0025792413	5.4130418e-5	2.0286716e-4	0.0036706277	5.466685e-4	0	0.0096074175	4.5352514e-5	0.02159316	0.009846372	0.004582067	0.8817431	6.485897e-5	1.8677433e-4	4.0475898e-5	2.1652167e-4	7.314922e-5	2.50658e-4	0	5.461808e-5	1.14600436e-4	0.0016619501	3.1307864e-4	4.9205037e-4	2.755287e-4	0	1.7653345e-4	0.007960098	0.004728365	0	4.827848e-5	0.0045966967	0.054828264	0.009516225	5.2326074e-4	0.028048823	6.3298456e-4	0	5.3155098e-5	0.0025056044	2.2578724e-4	9.543534e-4
HA_bin.13	0.0131559735	5.2016304e-4	5.865876e-4	9.09919e-4	0.0038028068	0.020829476	0.018294597	4.246777e-4	3.8658126e-4	4.928117e-4	0.0026762753	2.1050729e-4	9.4459654e-4	0.011268245	0.017619362	0.0012161558	2.3956805e-4	0.003131235	0.0014327683	0.0015915035	0.0043869526	0.0011504638	2.2735764e-4	0.16004293	0.005040209	0.05113862	5.155231e-4	0.0036025564	0.010593499	0.0018601323	4.3615547e-4	0.014031215	0.9998308	0.0029610218	0.0073999907	3.875581e-4	0.014313031	0.0020484168	9.348282e-4	0.0013778216	0.0011927119	0.0058338847	0.10766349	2.932938e-4	0.0014208021	8.0051384e-4	4.244335e-4	0.015138698	9.499691e-4	4.1173468e-4	0.018678738
HA_bin.14	8.331856e-4	1.5021376e-4	0.0040347413	0.67825216	0.48478785	0.0048328773	1.682394e-4	7.921272e-4	0.050543923	0.1699288	0.02019674	0.0029111425	0.1959939	0.00839795	0.36120498	0.0868596	0.0040988326	0.020704463	0.0045414623	0.015957708	0.059579782	0.017056271	0.0066644833	0.0017474866	0.0011726686	0.009474482	0.0014570734	0.54221356	0.063532405	6.459191e-4	0.0028029887	0.001628317	0.0015952701	0.00489797	0.0019317489	0.062528975	0.0064411657	0.005560913	0.0011095789	0.03004275	0.027333897	0.013666447	0.0034499092	0.11861279	0.001248777	0.0039876746	0.002056927	5.4177095e-4	0.3856698	0.006649462	8.311828e-5
HA_bin.15	0.0042935014	0	0	0	0.0030006925	0.018373843	3.0673094e-4	2.0936766e-4	2.994104e-4	0.010450814	0.011025477	1.2884164e-4	2.0277918e-4	0.0033432941	0.007153639	0.011787546	0	0.00633813	4.0702245e-4	6.588493e-5	1.683726e-4	0.028077228	0.002513144	0	0.00214199229999999	0	6.442082e-5	6.368876e-5	0.0032400745	7.6499727e-4	3.1478357e-4	0.0052034454	0.9990571	0.0012042301	0	0.004520438	8.565041e-5	0.0051661106	0	0.020577328	0.009849797	0.0065738517	7.979397e-5	7.920833e-4	2.1595616e-4	1.749611e-4	0.0058483854	0.002925291	0	0.003611226	4.4874958e-4
HA_bin.16	0.26041964	0.98767436	0.20575441	0.7239167	0.47483855	0.30734697	0.3415478	0.058755413	0.069060765	0.9679407	0.7939904	0.19486581	0.8557839	0.15881178	0.76759416	0.9877282	0.42379594	0.9824972	0.9881768	0.8769681	0.054046463	0.7710166	0.49669534	0.15290998	0.10674952	0.07926635	0.9880881	0.018791744	0.14196935	0.07212152	0.5738814	0.98767924	0.16093247	0.30594543	0.19584383	0.5795378	0.8679498	0.27433106	0.08902148	0.96791685	0.8160412	0.56199706	0.71759135	0.06528148	0.98767495	0.050111726	0.18506417	0.09806789	0.50596267	0.5570249	0.10852134
HA_bin.18	1.9826273e-4	0.0060857604	0.054117676	0.4980521	0.98281854	0.039370753	1.6706403e-4	7.6185225e-4	0.012705924	0.018791685	0.01634007	0	0.028456237	0.034708057	0.023071945	0.03688995	0	0.015931467	6.561792e-4	0.005090421	0.024467835	0.023643587	0.007948625	7.4172404e-4	0	6.551728e-4	0	0.0029709218	0.0072018686	6.159228e-4	0.008838291	0.0014653327	0.015198801	0.02439638	0	0.012405007	0.012195675	0.04900813	0.0012207751	0.023092074	0.022648247	0.008902702	0.03179651	0.028012412	0.15796106	0.044246808	0	2.5965372e-4	0.027820187	0.010628694	2.7978193e-4
HA_bin.19	0.47182596	0.0060406714	0.0019210131	0.031244164	0.0012350259	0.009068477	0.007645458	0.017389962	0.013842997	0.03150063	0.0031896536	0.001578642	0.02976014	0.008585422	0.0032220234	0.052768722	5.3907884e-4	0.06658807	0.041806623	0.028999455	0.013376128	0.0017380002	7.03417e-4	5.602436e-4	0.01615867	0.017724862	0.0010794027	0.006481396	0.016088951	0.025845906	0.009445707	0.01667285	0.01046784	0.0027763185	0.0014354687	0.12682547	0.08364313	0.0013022552	0.0013620144	0.0046201423	0.0035270448	0.006686819	0.99744034	0.015087984	0.032001115	0.009900128	0.0018251492	0.012718775	0.003868171	0.002030572	0.0056348057
HA_bin.1	0.0019627805	0.005918488	0.0013185692	0.98492710000000006	0.48603258	0.0016534292	0.0012364775	8.5709314e-4	0.0040391907	0.21472828	0.0074030957	3.3764276e-4	0.0064193867	0.006174039	0.009494811	0.015687402	4.0071888e-4	0.03691808	0.010650124	0.0074805496	0.006760276	0.005080874	0.0012448258	0.010963187	3.812395e-4	0.0011604151	8.561656e-4	7.4810133e-4	8.0422056e-4	0.0019669547	0.0016214274	0.0027289698	0.005375384	0.0012503914	0.0013171778	0.0021872572	0.024344599	8.6497766e-4	5.4449536e-4	0.005414343	0.006884573	0.020160705	0.019203432	9.790713e-4	0.0266812	0.002726187	4.0118268e-4	0.0036727926	0.0046231085	0.007836744	0.004015073
HA_bin.20	3.8927884e-4	0	0	0.0010166933	9.7198215e-5	2.497994e-4	0	3.6886722e-4	3.1589418e-5	0.0013005121	0	7.2898656e-5	9.724681e-4	2.6389316e-4	2.6243518e-4	0.0019779836	0	0.0028017384	0.0013282136	0.0013175218	7.3141657e-4	3.9851268e-5	0	6.8038746e-5	6.094328e-4	5.2098243e-4	7.2898656e-5	7.2898656e-5	3.0034248e-4	0.0016815291	0	6.317884e-4	4.5877555e-4	3.8976484e-4	0	3.6206335e-4	0.0033747219	0	0	4.019146e-4	1.4579731e-4	3.105483e-4	0.9992788	3.586614e-4	0.001035161	2.1869598e-4	0	1.5891908e-4	3.1735215e-4	2.0946214e-4	0
HA_bin.21	0.0014342242	5.891948e-5	0.0020102395	0.0013396429	0.008068092	0.002301736	2.2404907e-4	2.2753772e-4	0.0011547443	0.0031029633	5.326011e-4	9.403859e-4	0.01779911	0.0023218927	0.0037549539	7.3610584e-4	0.002285068	0.0011493175	0.0018765079	0.0023494142	0.0028079783	6.0896383e-4	2.5932322e-4	0.0013454573	0.0025556325	0.0064342394	7.787449e-4	0.0032281673	0.0023300329	9.543405e-4	3.442138e-4	0.001687733	0.0023164658	0.9935999	9.69458e-4	0.042670496	0.0020269076	0.0014741499	9.124767e-4	0.0015966403	8.279737e-4	0.0022784784	0.0017466524	2.217233e-4	4.7484448e-4	7.1943784e-4	0.0014485664	0.0011214082	0.021771522	9.2061685e-4	1.7869657e-4
HA_bin.2	6.72157e-4	3.944337e-4	0.0014800791	9.932298e-4	0.01225698	6.4929127e-4	3.7871354e-4	7.941075e-4	1.3814708e-4	9.427347e-4	0.001067067	6.874008e-4	0.0011137512	4.1063028e-4	0.03046953	0.0019121461	1.1432861e-4	0.0010742126	0.0013743252	2.7343593e-4	0.9994722	6.964518e-4	0.0028739355	9.2415634e-5	7.1884115e-4	8.01253e-4	5.030459e-4	3.1011636e-4	5.6830846e-4	3.6394608e-4	0.016722942	0.0013133499	9.5416757e-4	8.946214e-4	1.6434738e-4	0.0019974161	0.0016777724	0.016017916	0.0014753155	0.0012452292	0.032048218	5.9689063e-4	0.0013833762	0.003384127	0.0013385975	0.008954789	2.7962873e-4	5.706903e-4	0.011411425	0.0050823833	3.5346596e-4
HA_bin.3	0.00620179	0	0.004269332	0.0024015692	0.001113544	0.011826923	1.649591e-4	0	4.9599755e-4	0.0011759987	1.2967073e-4	0.006260884	0.017236406	0.009670132	0.003872758	1.1650762e-4	0.013030649	3.8565142e-4	0.011016691	0.0072792056	0.0014232973	1.5263617e-4	6.1054474e-5	0.005641377	0.0056777857	0.0022475328	0.0039007647	3.117139e-4	0.003480105	0.0012446151	1.6355877e-4	0.0071837027	0.009148088	0.9975713	0.0055665993	5.808577e-4	4.4502548e-4	0.0076881023	0.0030866116	8.415995e-4	3.1619496e-4	0.006180505	6.175464e-4	5.7973743e-5	4.509069e-4	1.6215844e-4	0.008903591	0.0065286276	0.014272183	3.8453116e-4	4.172989e-5
HA_bin.4	2.074878e-4	4.9777358e-5	0.0054745236	4.2236826e-4	0.9999956	1.5524622e-4	2.981713e-4	1.922096e-4	1.9516666e-4	0.03564108	0.05854852	0.0014174226	0.9126343	9.4133415e-5	0.027967483	0.053913806	0.002392763	0.043697618	0.002309965	0.0011503005	0.040489197	0.08858645	0.01910169	9.339415e-4	1.2321128e-4	3.9723318e-4	6.944188e-4	4.337037e-5	3.0950672e-4	2.1783754e-4	0.029305063	2.0305219e-4	2.755004e-4	0.002268566	0.0012843544	0.028262204	0.5521132	0.026312508	0.0030152265	0.08018097	0.07597947	0.028646622	0.0010354676	0.003115274	6.692837e-4	0.004461234	9.782976e-4	2.4395833e-4	0.99629575	0.017091377	2.4740826e-4
HA_bin.5	0.052694324	0.0033900405	8.152573e-4	0.8413966	0.0028255517	0.10439361	0.58820075	8.0126815e-4	0.0023377445	0.0037589397	0.0029615576	4.68896e-4	0.016844764	0.19454002	0.051189974	0.013077536	2.5180492e-4	0.015276425	0.5809103	0.0040485673	0.0019753217	0.0029201081	8.18366e-4	0.0018932	0.021497974	0.08665405	7.041212e-4	0.045014016	0.05213968	0.008188582	0.10022406	0.07426821	0.9953577	0.016257739	6.694073e-4	0.002644988	0.13304108	0.0015307771	0.0012481442	0.29785076	0.0035309682	0.029782927	0.817179	6.0775137e-4	0.0026294445	0.0034667216	0.0010709481	0.046672508	0.0032283878	0.0014722298	0.003569568
HA_bin.6	0.006984539	1.19156975e-4	5.4498152e-5	3.69479e-4	7.020101e-5	0.014822112	3.7825413e-4	0	8.7751265e-5	0	1.6164707e-4	0	2.3923765e-4	0.0068141166	0.006309316	0	0	4.110454e-5	0.0012479153	0	6.604437e-5	6.927731e-5	0	0	0.0035045084	0	2.207637e-4	0	0.0071060047	0.0011056659	1.4917714e-4	0.008803299	0.9998536	0.0020686206	0	1.7688808e-4	1.3763092e-4	0	0	0	0	0.0038910757	1.3670723e-4	0	9.809667e-4	0	6.927731e-5	0.0067743976	2.909647e-5	0	2.9743058e-4
HA_bin.7	0.003290997	1.574865e-4	0.824311	6.765117e-4	0.0048208656	0.0042223125	1.4440622e-4	0.001259892	4.5676317e-4	0.0124257365	0.011065388	1.8312383e-4	0.001255183	0.002897019	0.010458987	0.015386065	6.409334e-4	0.013505644	0.00173863	0.0017046212	0.0023821795	0.011540464	0.0052148434	2.3178245e-4	0.0022063805	0.0018819898	5.069914e-4	5.8704265e-4	0.11685079	0.99633336	0.0010228774	0.002743195	0.0048109246	0.061829407	5.8233377e-4	0.0051981006	0.003710612	5.6454464e-4	0.0020672064	0.026218623	0.015365659	0.008684779	0.0032187938	0.0019128593	0.002036337	0.40519026	8.7323907e-4	0.0014937673	8.360911e-4	0.0061304625	1.1562962e-4
HA_bin.8	0.01677766	4.955876e-4	0.004920426	0.013921118	0.9596043	0.011378663	0.0010493128	0.020900466	0.013414187	0.04039145	0.057820678	9.982651e-4	0.015385194	0.86853814	0.2317946	0.0565693	1.7937575e-4	0.046740502	0.0020383608	0.0031443932	0.04581739	0.08561329	0.018021947	0.0014548579	0.011626811	0.13217299	0.0011060323	0.96835047	0.26353347	0.011894811	0.02781884	0.017946083	0.013496431	0.002888446	8.791539e-4	0.16083837	0.027030438	0.020970657	0.0010918524	0.0771727	0.07254225	0.032484736	0.019230073	0.22761083	0.012289721	0.5246904	0.0021007524	0.015572368	0.028395962	0.020172328	7.685507e-4
HA_bin.9	0.003134848	2.8906882e-4	7.8977726e-5	2.9577935e-4	4.434109e-4	0.0041538156	9.255364e-4	0	1.9460525e-4	2.3228744e-4	1.6156882e-4	7.6912955e-5	7.742915e-5	0.9967196	0.0018531375	1.1665991e-4	1.548583e-4	2.7771253e-4	0.0019290181	8.672064e-5	4.800607e-5	2.0441295e-4	1.4969635e-4	4.077935e-5	8.904352e-4	1.13562746e-4	0	0.0010716193	0.0012037652	4.088259e-4	3.5720645e-4	0.0016389169	0.004060901	0.001102591	4.077935e-5	5.497469e-4	5.8484817e-4	1.10981775e-4	4.697368e-5	6.813765e-5	9.725101e-4	0.00217834	0.0010669737	3.6494937e-4	2.1473684e-4	5.523279e-4	5.6523277e-4	0.005159362	4.712854e-4	0	0.0012177024
PK_bin.10	0.027366629	0.0060819564	0.0043102275	0.009166439	0.019200796	0.9940638	0.0067443154	0.007914592	0.299805	0.033938013	0.19497934	0.00540002	0.7815988	0.03196289799999999	0.032070573	0.95200455	0.006491988	0.046612017	0.01792611	0.009780943	0.021485882	0.8114126	0.025779795	0.0016597041	0.4177027	0.9891967	0.013829055	0.0016379517	0.02249954	0.011758232	0.99167645	0.044172492	0.05440153	0.0141063975	7.9722353e-4	0.5337722	0.9924715	0.06944763	0.0035717355	0.07064728	0.055764318	0.032600243	0.016312085	0.010475931	0.0126109235	0.29444304	0.45124593	0.9873891	0.94713634	0.013358116	0.2617895
PK_bin.11	0.21927454	0.0028188878	0.014773819	0.002756166	0.004685123	0.0736784	0.22091544	0.7996845	0.0051461384	0.0026731705	0.0031500247	0.6732111	0.043494035	0.015623413	0.012878439	0.26391065	0.0043115383	0.29285896	0.040382236	0.0041696224	0.016200157	0.0047370745	0.0068379357	0.17839348	0.005886973	0.0377059	0.77947164	0.018244209	0.048995174	0.0071646376	0.053480938	0.97505915	0.22190821	0.010224487	0.0024820487	0.0030123326	0.3256888	0.025635237	0.15606286	0.0040228493	0.016315041	0.012886676	0.0113993045	0.0027726383	0.010846847	0.0058489596	0.07698237	0.16616887	0.04430435	0.0021789994	0.123031944
PK_bin.12	0.011265346	0.002025202	2.5688403e-4	0.013318711	0.03795995	0.9997875	0.0011034919	2.7992678e-4	0.55279565	0.005572079	0.0048475126	5.718016e-4	0.036716495	0.023639305	0.012142677	0.00485434	5.5217266e-4	0.010260852	0.0016164065	0.0012733254	0.0036424617	0.0032669504	0.0016906554	2.2701379e-4	0.0062300777	0.032387868	0.005060871	0.01447597	0.016805848	0.002632848	9.310979e-4	0.018070638	0.034593146	0.009256359	9.1317575e-5	0.012147798	0.0017512492	0.0012434552	1.8434202e-4	0.005019053	0.0066243648	0.1395819	0.0052597215	0.00733869	0.007356612	0.0074649984	5.4534513e-4	0.01580562	0.019971238	0.002058486	0.0012050506
PK_bin.14	8.712626e-4	0.013716109	2.819748e-4	0.0081949355	0.0029120347	0.027393166	0.017574258	0.0018155178	0.0067555397	1.9945126e-4	2.2269732e-4	1.1018636e-4	0.0011383599	0.013378809	7.3387835e-4	9.763348e-4	3.9983235e-5	0.0010751305	4.1796427e-4	9.600625e-5	3.2102817e-4	1.4528792e-4	5.3465952e-5	5.2884803e-4	4.0448158e-5	0.0010583934	4.7026793e-4	2.5733397e-4	5.697611e-4	1.406387e-4	0.012717226	9.049694e-4	0.00864591	2.0363554e-4	1.2762091e-4	1.559811e-4	9.6122484e-4	8.494113e-4	4.5446062e-4	4.4423234e-4	4.154072e-4	2.8871614e-4	8.043139e-4	4.6724595e-5	2.168858e-4	1.06931904e-4	1.6481461e-4	5.3465954e-4	3.9030146e-4	9.972563e-5	0.0130331395
PK_bin.15	5.010268e-5	0	0.0011977415	0.0010057497	2.535935e-4	0	9.714581e-4	6.242301e-5	0	0.0017903495	0	0.0011967148	0.9992606	0	0	0.0032162224	0.0026737172	0.004722999	0.027241895	0.0026168383	0.0031591381	1.3141686e-5	6.44764e-5	0.0012154006	7.330597e-5	1.6817253e-4	0.0010240248	0	1.1211501e-4	1.0924027e-4	8.8932255e-4	3.6344976e-5	0	0.001966941	0.001277413	1.15400435e-4	0.90177536	0.006350309	0.0019511298	0	0.0020390148	0	0.0018472283	2.5975364e-4	0.0020566739	4.5646826e-4	0.0011223821	0.0076468186	0.9204072	6.960987e-5	0
PK_bin.16	4.0972023e-4	2.1785947e-4	0.0019082563	1.468445e-5	0.003110696	0.0044582956	6.995576e-4	0.53656137	1.1266103e-4	0.006165303	0.008243995	0.9965744	0.005560833	5.5849057e-5	0.005554574	0.016906135	0.0042310474	0.0082447175	0.02354784	0.0011266103	0.0013018608	0.00746933	0.5875006	8.719193e-4	0.0019130709	1.9402732e-4	0.0054226546	0	3.1270657e-4	0.0029985167	6.6392974e-4	0.07531077	5.2719584e-5	0.0028362656	9.6435915e-4	0.002829766	7.963305e-4	0.003942895	0.00130162	0.015782414	0.46732324	0.0033001497	0.02660028	2.852635e-4	0.004534125	4.429408e-5	0.11456832	7.4601825e-4	0.004615732	0.0035052504	0
PK_bin.17	0.001193307	0	0	8.928769e-4	0.012749875	7.4669326e-5	0.010270012	0.09009468	0	0.012898162	0.2711159	0	0.0013163536	2.8745937e-5	0.0094679305	0.021555597	0	0.01969833	0.0024157104	9.0093975e-4	5.710626e-4	0.039514445	0.007944045	8.6237815e-5	0.0017391292	6.716734e-4	6.590532e-5	1.5319481e-4	8.4204564e-4	4.4380923e-4	2.6642576e-5	0.0016528914	0.0015452694	0	0	0.00931754	0.9982258	0	0	0.032092385	0.026382811	0.011199347	0.0019407014	4.4345867e-4	0.0012045249	4.7781356e-4	0	8.357355e-4	2.3136974e-5	0.0072881468	8.834117e-5
PK_bin.19	5.7829235e-4	0	3.9799885e-5	3.7809892e-4	2.6506724e-4	1.5482155e-4	0	2.845692e-4	0	1.1939966e-4	5.6913836e-5	1.6039354e-4	0.5920822	5.969983e-5	9.830572e-5	7.677398e-4	2.0496942e-4	0.0016704012	0.0015589616	6.272462e-4	6.467482e-4	0	3.5421897e-5	8.1868365e-4	1.7392551e-4	4.1471483e-4	7.2316395e-4	2.9451915e-4	6.467482e-4	3.3272704e-4	0	0.001053901	0.022164159	2.0258142e-4	0	4.0993884e-5	0.9949598	2.7063923e-4	0.006176146	0	3.7173094e-4	4.0595885e-5	7.347059e-4	1.2855363e-4	0.0012154885	7.362979e-5	8.119177e-5	1.2298166e-4	2.2128737e-4	7.12418e-5	0
PK_bin.1	0.0048690895	0.0026198635	0.004373354	0.0016311439	0.0090383915	0.18307485	0.0011102193	0.999133	9.3326153e-4	0.01810557	0.027221434	0.9986834	0.0048824246	0.001249711	0.013874671	0.6688632	0.00308406	0.3148258	0.14056794	0.0018305389	0.01615332	0.022488238	0.90179056	6.9089717e-4	0.040449448	0.0018989089	0.4230361	5.8633124e-4	0.0018692748	0.0027223127	0.0055896207	0.756786	0.0016796167	0.0025483184	7.700625e-4	0.0106161935	0.004403623	0.008861645	0.001141335	0.04664699	0.9997653	0.011626716	0.020112008	0.0014402159	0.010697899	0.0017719057	0.9192129	0.0017293596	0.0067385756	0.010712928	7.539754e-4
PK_bin.20	0	2.2550013e-5	0.0021495256	0	0.0035963636	0.0032457472	3.346131e-5	0.057546906	0	0.0026158015	0.010273714	0.04057402	0	3.746212e-5	0.0019440294	0.0072596497	5.6738743e-5	0.008574461	0.0026234395	3.2006472e-5	0.019909116	0.0058008092	0.008457346	0	0.0016730656	0	0.0018996568	0	1.9531221e-4	0	0.0059361095	0.007832857	2.3277433e-5	0	0	0.0024055773	2.9096793e-4	0.008329321	2.0331383e-4	0.008062357	0.999146	0.0029860584	8.037989e-5	7.423319e-4	4.590019e-4	8.234392e-4	0.048329044	0	0.0047122254	0.002402304	0
PK_bin.21	0.0021102522	0.0072986167	9.519935e-5	0.00806751	0.0056215217	0.25193113	9.446949e-4	4.1697317e-4	0	0.028642947	0.012430814	0.0014406835	0.009336517	6.0324656e-4	0.010371969	0.9996801	1.6310823e-4	0.038984135	0.31780812	0.014760342	6.568755e-5	0.012700862	0.005240407	5.743694e-5	0.001460358	0	9.056632e-4	0	6.1435316e-4	8.187144e-5	8.6377544e-4	0.592939	8.529862e-4	3.6905616e-4	2.0626527e-5	0.006253328	0.0142177055	3.1098454e-5	0	0.027306665	0.015639983	0.006006127	0.007867909	5.965826e-5	0.058273427	9.519935e-5	3.8936533e-4	2.8115543e-4	1.1550855e-4	0.0067080637	4.7282345e-5
PK_bin.22	0.004184658	0.016142363	0.00942322	0.020573335	0.0050205127	0.040783253	0.026575068	0.002024357	0.011042437	0.0027929125	0.0023325868	0.0026475466	0.008209144	0.01431721	0.0038454705	0.00507166	2.0055131e-4	0.00478362	0.049287166	0.001270607	0.016811315	0.015661847	0.008227988	0.0010700556	0.0028090645	0.0043838634	0.0017780422	6.6895306e-4	0.008124347	0.0018413033	0.9828697	0.009849896	0.027044816	0.0037041423	9.785289e-4	0.0027283055	0.013249846	0.028995143	0.00462614	0.004869763	0.031024884	0.0037054883	0.0026488926	0.0025923613	0.0034551357	0.0050622383	0.0056248587	0.03495919	0.012296892	0.0038952718	0.027987003
